-5,-7,13.125,-3.564148927426645,0.3695116065127877,-0.028693036308561126,-0.00013651414957305263,,,
13.125,0.236787076140883,-0.03391867369864343,-0.00010545455631083556,,,,,,
-7.125,-7.390625,-7.283203125,-7.164306640625,-7.087921142578125,-7.045413970947266,-7.023071765899658,-7.01162725687027,-7.005836494266987,-7.002923966385424
-7,45.3703703703704,11.063435686736213,1.8714469284270194,0.10729555829942328,0.00043736785648107457,7.374701738172007e-09,0.0,,
